               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 126,            0.041475,            0.018901,           0.0095575,             0.43675,             0.17534,             0.13497,            0.045071,            0.041953,           0.0091438,            0.032845,           0.0069063,           0.0069063,           0.0069063
                 127,            0.041086,            0.018936,           0.0094349,             0.43489,             0.16447,              0.1321,             0.04291,            0.041622,           0.0091307,            0.031276,           0.0068815,           0.0068815,           0.0068815
                 128,            0.041529,            0.018595,           0.0094555,             0.43689,             0.16976,              0.1311,            0.041745,            0.041099,           0.0093713,            0.032738,           0.0068568,           0.0068568,           0.0068568
                 129,            0.041131,            0.018846,           0.0092287,             0.44782,             0.17178,              0.1341,            0.044313,             0.04145,           0.0093112,            0.034026,            0.006832,            0.006832,            0.006832
                 130,            0.041147,            0.019021,           0.0098609,             0.42486,             0.16133,             0.12267,             0.03963,            0.042243,           0.0090247,             0.03157,           0.0068073,           0.0068073,           0.0068073
                 131,            0.041407,            0.018427,           0.0090453,             0.43522,             0.16562,             0.13404,            0.042488,            0.041374,           0.0091292,            0.029427,           0.0067825,           0.0067825,           0.0067825
                 132,            0.040767,            0.018739,            0.008752,              0.4067,             0.15297,             0.11695,            0.036635,            0.041615,           0.0092366,            0.033273,           0.0067577,           0.0067577,           0.0067577
                 133,            0.040922,            0.018995,           0.0089159,             0.39315,             0.17017,             0.11004,            0.035298,            0.042056,           0.0093989,            0.032005,            0.006733,            0.006733,            0.006733
                 134,            0.040413,            0.018569,           0.0083691,             0.42083,             0.17124,             0.11463,            0.035441,            0.041848,            0.009259,            0.034772,           0.0067082,           0.0067082,           0.0067082
                 135,            0.040805,            0.018491,           0.0088508,             0.42718,             0.15408,             0.12606,            0.042145,            0.041407,           0.0091445,            0.031162,           0.0066835,           0.0066835,           0.0066835
                 136,            0.040282,            0.018374,           0.0090915,             0.42522,             0.16377,             0.12743,            0.042223,            0.041631,           0.0091897,            0.033469,           0.0066587,           0.0066587,           0.0066587
                 137,             0.04034,            0.018471,           0.0082089,             0.41787,               0.153,             0.13024,             0.04236,            0.041311,           0.0091678,            0.032036,            0.006634,            0.006634,            0.006634
                 138,            0.040186,            0.018534,           0.0082455,             0.41218,             0.16484,             0.12594,            0.043205,             0.04207,           0.0093112,            0.031039,           0.0066092,           0.0066092,           0.0066092
                 139,            0.039619,            0.018844,           0.0081289,             0.39879,                0.17,             0.11957,            0.039673,            0.041882,           0.0095752,            0.034619,           0.0065845,           0.0065845,           0.0065845
                 140,             0.03979,            0.018721,           0.0090501,              0.4095,             0.18922,             0.12321,            0.040243,            0.041891,           0.0092531,            0.032074,           0.0065598,           0.0065598,           0.0065598
                 141,            0.039853,            0.018426,            0.009211,             0.42817,             0.16526,             0.11812,            0.038483,            0.042708,           0.0091965,            0.034065,            0.006535,            0.006535,            0.006535
                 142,            0.039987,            0.018128,           0.0075666,             0.39687,             0.15753,             0.11474,            0.037063,            0.042711,           0.0093809,            0.033688,           0.0065102,           0.0065102,           0.0065102
                 143,            0.040045,            0.018548,           0.0088254,             0.40491,             0.16161,             0.11613,            0.037507,            0.042089,           0.0095892,             0.03345,           0.0064855,           0.0064855,           0.0064855
                 144,            0.039504,            0.018693,           0.0085946,             0.43009,             0.16873,             0.11689,            0.039378,            0.042044,           0.0092866,             0.03438,           0.0064608,           0.0064608,           0.0064608
                 145,            0.039794,            0.018373,           0.0074909,             0.40554,             0.15295,              0.1192,            0.039291,            0.042569,           0.0094109,            0.030887,            0.006436,            0.006436,            0.006436
                 146,            0.040401,            0.018364,           0.0085427,             0.40753,             0.17515,             0.11735,            0.036729,            0.042084,           0.0096008,            0.032774,           0.0064112,           0.0064112,           0.0064112
                 147,            0.039317,            0.018139,           0.0082767,             0.47763,             0.17908,             0.12929,            0.040559,             0.04261,           0.0094564,            0.031198,           0.0063865,           0.0063865,           0.0063865
                 148,            0.039306,            0.017898,            0.008555,             0.40087,             0.16493,             0.11887,            0.037445,            0.042121,           0.0094718,            0.031856,           0.0063618,           0.0063618,           0.0063618
                 149,            0.039148,            0.018264,           0.0073866,             0.39782,             0.17014,              0.1197,            0.039002,            0.042384,           0.0095294,            0.033899,            0.006337,            0.006337,            0.006337
                 150,            0.039221,              0.0181,            0.007675,             0.39283,             0.16398,             0.11742,            0.037415,            0.042234,           0.0096789,            0.034669,           0.0063122,           0.0063122,           0.0063122
                 151,            0.038759,            0.018096,           0.0077385,             0.38905,             0.16671,             0.11563,            0.037693,            0.042015,            0.010237,            0.033757,           0.0062875,           0.0062875,           0.0062875
                 152,            0.038622,            0.017854,           0.0078996,             0.39165,             0.16972,             0.11887,            0.036703,            0.041681,            0.010004,            0.032098,           0.0062628,           0.0062628,           0.0062628
                 153,            0.039151,            0.017901,           0.0078643,             0.39853,             0.15605,             0.11752,            0.038124,            0.041628,           0.0099489,            0.032275,            0.006238,            0.006238,            0.006238
